IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,Adults,Children,Country,IsRepeatedGuest,ReservedRoomType,CustomerType,ADR,ticker,hotel,book_id,ArrivalDate
0,61,2015,Sep,36,5,3,0,ESP,0,A               ,Transient-Party,84,20,City,CTransient-Party2015September5-20,9/5/2015
0,61,2015,Sep,36,5,2,0,ESP,0,A               ,Transient-Party,62,44,City,CTransient-Party2015September5-44,9/5/2015
0,55,2015,Sep,37,6,2,0,PRT,0,A               ,Transient-Party,75,12,City,CTransient-Party2015September6-12,9/6/2015
1,55,2015,Sep,37,6,2,0,PRT,0,A               ,Transient-Party,75,42,City,CTransient-Party2015September6-42,9/6/2015
0,55,2015,Sep,37,6,2,0,FRA,0,A               ,Transient-Party,75,44,City,CTransient-Party2015September6-44,9/6/2015
0,55,2015,Sep,37,6,2,0,FRA,0,A               ,Transient-Party,75,68,City,CTransient-Party2015September6-68,9/6/2015
1,9,2015,Sep,37,7,2,0,PRT,0,A               ,Transient,116.04,30,City,CTransient2015September7-30,9/7/2015
0,0,2015,Sep,37,8,2,0,PRT,0,A               ,Transient,114,29,City,CTransient2015September8-29,9/8/2015
0,69,2015,Sep,37,9,3,0,PRT,0,A               ,Transient-Party,84,2,City,CTransient-Party2015September9-2,9/9/2015
0,0,2015,Sep,37,9,2,0,BRA,0,A               ,Transient,115,8,City,CTransient2015September9-8,9/9/2015
0,69,2015,Sep,37,9,2,0,PRT,0,A               ,Transient-Party,62,30,City,CTransient-Party2015September9-30,9/9/2015
0,86,2015,Sep,37,9,2,0,FRA,0,A               ,Transient-Party,100,34,City,CTransient-Party2015September9-34,9/9/2015
1,15,2015,Sep,37,9,2,0,PRT,0,A               ,Transient,58.35,19,City,CTransient2015September9-19,9/9/2015
0,24,2015,Sep,37,10,2,0,GBR,0,A               ,Transient,108.08,42,City,CTransient2015September10-42,9/10/2015
0,48,2015,Sep,37,11,1,0,PRT,0,A               ,Transient-Party,50,12,City,CTransient-Party2015September11-12,9/11/2015
0,48,2015,Sep,37,11,1,0,PRT,0,A               ,Transient-Party,50,16,City,CTransient-Party2015September11-16,9/11/2015
0,46,2015,Sep,37,11,2,0,IRL,0,A               ,Contract,90.09,4,City,CContract2015September11-4,9/11/2015
1,87,2015,Sep,37,11,1,0,FRA,0,A               ,Transient,100,22,City,CTransient2015September11-22,9/11/2015
0,17,2015,Sep,37,11,2,0,BEL,0,A               ,Transient-Party,126,70,City,CTransient-Party2015September11-70,9/11/2015
1,87,2015,Sep,37,11,2,0,FRA,0,A               ,Transient-Party,100,82,City,CTransient-Party2015September11-82,9/11/2015
0,9,2015,Sep,37,12,2,0,ESP,0,A               ,Contract,130.17,8,City,CContract2015September12-8,9/12/2015
0,11,2015,Sep,38,13,2,0,FRA,0,A               ,Transient,94.6,2,City,CTransient2015September13-2,9/13/2015
0,35,2015,Sep,38,14,2,0,GBR,0,A               ,Contract,86.4,1,City,CContract2015September14-1,9/14/2015
0,5,2015,Sep,38,14,1,0,PRT,0,A               ,Transient,65,1,City,CTransient2015September14-1,9/14/2015
0,8,2015,Sep,38,15,1,0,PRT,0,A               ,Transient,65,6,City,CTransient2015September15-6,9/15/2015
0,14,2015,Sep,38,15,1,0,RUS,0,A               ,Contract,114,5,City,CContract2015September15-5,9/15/2015
0,29,2015,Sep,38,15,2,0,FRA,0,A               ,Contract,94.5,7,City,CContract2015September15-7,9/15/2015
0,87,2015,Sep,38,15,2,0,FRA,0,A               ,Transient,89.25,13,City,CTransient2015September15-13,9/15/2015
0,20,2015,Sep,38,15,2,0,FRA,0,A               ,Transient,112.6,28,City,CTransient2015September15-28,9/15/2015
1,13,2015,Sep,38,16,1,0,PRT,0,A               ,Transient,114,4,City,CTransient2015September16-4,9/16/2015
0,76,2015,Sep,38,16,2,0,ESP,0,A               ,Transient-Party,62,6,City,CTransient-Party2015September16-6,9/16/2015
0,76,2015,Sep,38,16,2,0,ESP,0,A               ,Transient-Party,62,24,City,CTransient-Party2015September16-24,9/16/2015
0,76,2015,Sep,38,16,2,0,ESP,0,A               ,Transient-Party,62,36,City,CTransient-Party2015September16-36,9/16/2015
0,16,2015,Sep,38,17,1,0,FRA,0,A               ,Transient,95,4,City,CTransient2015September17-4,9/17/2015
0,15,2015,Sep,38,17,2,0,ITA,0,A               ,Transient,95.48,6,City,CTransient2015September17-6,9/17/2015
0,162,2015,Sep,38,17,2,0,PRT,0,A               ,Transient-Party,70,34,City,CTransient-Party2015September17-34,9/17/2015
1,72,2015,Sep,38,18,2,0,PRT,0,A               ,Transient-Party,108,21,City,CTransient-Party2015September18-21,9/18/2015
0,74,2015,Sep,38,18,2,0,PRT,0,A               ,Transient-Party,109,41,City,CTransient-Party2015September18-41,9/18/2015
1,74,2015,Sep,38,18,2,0,PRT,0,A               ,Transient-Party,101.5,47,City,CTransient-Party2015September18-47,9/18/2015
1,74,2015,Sep,38,18,2,0,PRT,0,A               ,Transient-Party,101.5,108,City,CTransient-Party2015September18-108,9/18/2015
1,74,2015,Sep,38,18,2,0,PRT,0,A               ,Transient-Party,101.5,128,City,CTransient-Party2015September18-128,9/18/2015
1,87,2015,Sep,38,18,2,0,PRT,0,A               ,Transient,89.25,10,City,CTransient2015September18-10,9/18/2015
0,32,2015,Sep,38,18,1,0,USA,0,A               ,Contract,141.53,8,City,CContract2015September18-8,9/18/2015
0,74,2015,Sep,38,18,1,0,PRT,0,A               ,Transient-Party,87,169,City,CTransient-Party2015September18-169,9/18/2015
0,74,2015,Sep,38,18,2,0,PRT,0,A               ,Transient-Party,109,172,City,CTransient-Party2015September18-172,9/18/2015
0,141,2015,Sep,39,20,2,0,CN,0,A               ,Transient-Party,90,7,City,CTransient-Party2015September20-7,9/20/2015
0,66,2015,Sep,39,20,2,0,CHE,0,A               ,Transient,89.25,16,City,CTransient2015September20-16,9/20/2015
0,60,2015,Sep,39,21,1,0,FRA,0,A               ,Transient-Party,0,10,City,CTransient-Party2015September21-10,9/21/2015
0,60,2015,Sep,39,21,2,0,PRT,0,A               ,Transient-Party,65,19,City,CTransient-Party2015September21-19,9/21/2015
0,83,2015,Sep,39,23,2,0,PRT,0,A               ,Transient-Party,62,15,City,CTransient-Party2015September23-15,9/23/2015
0,34,2015,Sep,39,23,2,0,PRT,0,A               ,Transient-Party,224.67,49,City,CTransient-Party2015September23-49,9/23/2015
0,86,2015,Sep,39,24,2,0,FRA,0,A               ,Transient-Party,105,17,City,CTransient-Party2015September24-17,9/24/2015
0,86,2015,Sep,39,24,2,0,PRT,0,A               ,Transient-Party,105,29,City,CTransient-Party2015September24-29,9/24/2015
0,64,2015,Sep,39,25,1,0,PRT,0,A               ,Contract,190,1,City,CContract2015September25-1,9/25/2015
0,56,2015,Sep,39,25,2,0,GRC,0,A               ,Transient-Party,185,2,City,CTransient-Party2015September25-2,9/25/2015
0,56,2015,Sep,39,25,2,0,PRT,0,A               ,Transient-Party,185,11,City,CTransient-Party2015September25-11,9/25/2015
1,89,2015,Sep,40,27,1,0,PRT,0,A               ,Transient,170,6,City,CTransient2015September27-6,9/27/2015
1,68,2015,Sep,40,29,2,0,PRT,0,A               ,Transient-Party,0,3,City,CTransient-Party2015September29-3,9/29/2015
1,92,2015,Sep,40,30,2,0,PRT,0,A               ,Transient,170,1,City,CTransient2015September30-1,9/30/2015
0,83,2015,Sep,40,30,2,0,PRT,0,A               ,Transient-Party,112.2,2,City,CTransient-Party2015September30-2,9/30/2015
1,92,2015,Sep,40,30,2,0,PRT,0,A               ,Transient,170,6,City,CTransient2015September30-6,9/30/2015
1,92,2015,Sep,40,30,2,0,PRT,0,A               ,Transient,170,10,City,CTransient2015September30-10,9/30/2015
1,92,2015,Sep,40,30,2,0,PRT,0,A               ,Transient,170,27,City,CTransient2015September30-27,9/30/2015
1,27,2015,Sep,40,30,2,0,PRT,0,A               ,Transient,108,42,City,CTransient2015September30-42,9/30/2015
0,164,2015,Oct,40,2,1,0,PRT,0,A               ,Transient-Party,100,3,City,CTransient-Party2015October2-3,10/2/2015
0,164,2015,Oct,40,2,1,0,PRT,0,A               ,Transient-Party,100,18,City,CTransient-Party2015October2-18,10/2/2015
0,164,2015,Oct,40,2,1,0,PRT,0,A               ,Transient-Party,100,59,City,CTransient-Party2015October2-59,10/2/2015
0,164,2015,Oct,40,2,1,0,PRT,0,A               ,Transient-Party,100,100,City,CTransient-Party2015October2-100,10/2/2015
0,200,2015,Oct,40,2,2,0,IRL,0,A               ,Transient,89.25,6,City,CTransient2015October2-6,10/2/2015
0,198,2015,Oct,40,3,2,0,ESP,0,A               ,Transient-Party,60,2,City,CTransient-Party2015October3-2,10/3/2015
1,89,2015,Oct,40,3,2,0,PRT,0,A               ,Transient,62,1,City,CTransient2015October3-1,10/3/2015
1,89,2015,Oct,40,3,2,0,PRT,0,A               ,Transient,62,19,City,CTransient2015October3-19,10/3/2015
1,97,2015,Oct,41,5,1,0,PRT,0,A               ,Transient,140,24,City,CTransient2015October5-24,10/5/2015
1,97,2015,Oct,41,5,1,0,PRT,0,A               ,Transient,140,45,City,CTransient2015October5-45,10/5/2015
1,97,2015,Oct,41,5,1,0,PRT,0,A               ,Transient,140,50,City,CTransient2015October5-50,10/5/2015
0,34,2015,Oct,41,6,2,0,GBR,0,A               ,Contract,94.5,4,City,CContract2015October6-4,10/6/2015
0,97,2015,Oct,41,7,2,0,PRT,0,A               ,Transient,62,4,City,CTransient2015October7-4,10/7/2015
0,93,2015,Oct,41,7,2,0,PRT,0,A               ,Transient,89.25,8,City,CTransient2015October7-8,10/7/2015
0,210,2015,Oct,41,8,2,0,FRA,0,A               ,Transient-Party,36.38,10,City,CTransient-Party2015October8-10,10/8/2015
0,62,2015,Oct,41,8,1,0,PRT,0,A               ,Transient-Party,65.45,38,City,CTransient-Party2015October8-38,10/8/2015
0,50,2015,Oct,41,9,2,0,PRT,0,A               ,Transient-Party,85,10,City,CTransient-Party2015October9-10,10/9/2015
0,50,2015,Oct,41,9,2,0,PRT,0,A               ,Transient-Party,85,31,City,CTransient-Party2015October9-31,10/9/2015
0,66,2015,Oct,41,9,2,0,PRT,0,A               ,Transient,75,5,City,CTransient2015October9-5,10/9/2015
1,46,2015,Oct,41,10,2,0,PRT,0,D               ,Transient,118.8,1,City,CTransient2015October10-1,10/10/2015
0,79,2015,Oct,41,10,2,0,ESP,0,A               ,Transient-Party,62,5,City,CTransient-Party2015October10-5,10/10/2015
0,79,2015,Oct,41,10,2,0,ESP,0,A               ,Transient-Party,62,24,City,CTransient-Party2015October10-24,10/10/2015
1,73,2015,Oct,42,11,2,0,PRT,0,A               ,Contract,89.25,4,City,CContract2015October11-4,10/11/2015
0,34,2015,Oct,42,11,2,0,DEU,0,D               ,Transient,82.94,4,City,CTransient2015October11-4,10/11/2015
0,36,2015,Oct,42,13,2,0,PRT,0,A               ,Transient-Party,112,18,City,CTransient-Party2015October13-18,10/13/2015
0,36,2015,Oct,42,13,2,0,PRT,0,A               ,Transient-Party,112,30,City,CTransient-Party2015October13-30,10/13/2015
0,102,2015,Oct,42,16,2,0,DEU,0,A               ,Transient-Party,109,86,City,CTransient-Party2015October16-86,10/16/2015
1,102,2015,Oct,42,16,2,0,PRT,0,A               ,Transient-Party,101.5,139,City,CTransient-Party2015October16-139,10/16/2015
1,50,2015,Oct,43,24,2,0,PRT,0,A               ,Transient,75,31,City,CTransient2015October24-31,10/24/2015
1,50,2015,Oct,43,24,2,0,PRT,0,A               ,Transient,75,38,City,CTransient2015October24-38,10/24/2015
0,69,2015,Oct,44,25,2,0,PRT,0,A               ,Transient-Party,85.67,6,City,CTransient-Party2015October25-6,10/25/2015
0,69,2015,Oct,44,25,2,0,PRT,0,A               ,Transient-Party,85.67,8,City,CTransient-Party2015October25-8,10/25/2015
0,69,2015,Oct,44,25,2,0,PRT,0,A               ,Transient-Party,85.67,26,City,CTransient-Party2015October25-26,10/25/2015
0,69,2015,Oct,44,25,2,0,PRT,0,A               ,Transient-Party,85.67,61,City,CTransient-Party2015October25-61,10/25/2015
0,132,2015,Oct,44,25,2,0,FRA,0,A               ,Transient-Party,89.25,83,City,CTransient-Party2015October25-83,10/25/2015
1,61,2015,Oct,44,26,2,0,PRT,0,A               ,Transient,72.24,5,City,CTransient2015October26-5,10/26/2015
0,72,2015,Oct,44,28,2,0,ISR,0,A               ,Transient-Party,85.67,8,City,CTransient-Party2015October28-8,10/28/2015
0,72,2015,Oct,44,28,2,0,ISR,0,A               ,Transient-Party,85.67,40,City,CTransient-Party2015October28-40,10/28/2015
1,99,2015,Oct,44,30,2,0,PRT,0,A               ,Transient,65,4,City,CTransient2015October30-4,10/30/2015
1,99,2015,Oct,44,30,2,0,PRT,0,A               ,Transient,65,26,City,CTransient2015October30-26,10/30/2015
1,100,2015,Oct,44,31,2,0,PRT,0,A               ,Transient-Party,62,7,City,CTransient-Party2015October31-7,10/31/2015
1,100,2015,Oct,44,31,2,0,PRT,0,A               ,Transient-Party,62,24,City,CTransient-Party2015October31-24,10/31/2015
0,89,2015,Nov,47,17,1,0,DEU,0,A               ,Transient-Party,63.75,2,City,CTransient-Party2015November17-2,11/17/2015
0,140,2015,Nov,47,18,2,0,PRT,0,A               ,Transient-Party,75,69,City,CTransient-Party2015November18-69,11/18/2015
0,96,2015,Nov,47,21,1,0,PER,0,A               ,Transient-Party,70,3,City,CTransient-Party2015November21-3,11/21/2015
1,98,2015,Nov,48,23,1,0,PRT,0,A               ,Transient-Party,84,60,City,CTransient-Party2015November23-60,11/23/2015
0,98,2015,Nov,48,23,1,0,PRT,0,A               ,Transient-Party,70,99,City,CTransient-Party2015November23-99,11/23/2015
0,98,2015,Nov,48,23,1,0,GBR,0,A               ,Transient-Party,70,132,City,CTransient-Party2015November23-132,11/23/2015
1,98,2015,Nov,48,23,1,0,PRT,0,A               ,Transient-Party,70,134,City,CTransient-Party2015November23-134,11/23/2015
0,98,2015,Nov,48,23,2,0,MEX,0,A               ,Transient-Party,75,136,City,CTransient-Party2015November23-136,11/23/2015
0,84,2015,Nov,48,27,1,0,PRT,0,A               ,Transient-Party,56,38,City,CTransient-Party2015November27-38,11/27/2015
1,134,2015,Dec,49,4,2,0,PRT,0,A               ,Transient,65,5,City,CTransient2015December4-5,12/4/2015
0,2,2015,Dec,49,5,2,2,ESP,0,F               ,Transient,175,1,City,CTransient2015December5-1,12/5/2015
1,198,2015,Dec,49,5,2,0,ESP,0,A               ,Transient,90,8,City,CTransient2015December5-8,12/5/2015
0,135,2015,Dec,49,5,1,0,ESP,0,A               ,Transient-Party,60,23,City,CTransient-Party2015December5-23,12/5/2015
1,106,2015,Dec,50,9,2,0,PRT,0,A               ,Transient,75,23,City,CTransient2015December9-23,12/9/2015
0,110,2015,Dec,50,9,2,0,FRA,0,A               ,Transient-Party,70,16,City,CTransient-Party2015December9-16,12/9/2015
1,8,2015,Dec,51,15,2,2,BRA,0,B               ,Transient,160.83,1,City,CTransient2015December15-1,12/15/2015
0,1,2015,Dec,51,19,2,0,PRT,0,B               ,Transient,77.25,6,City,CTransient2015December19-6,12/19/2015
0,8,2015,Dec,52,26,2,0,ESP,0,B               ,Transient-Party,92.58,2,City,CTransient-Party2015December26-2,12/26/2015
0,6,2015,Dec,53,28,3,0,ITA,0,E               ,Transient,181,12,City,CTransient2015December28-12,12/28/2015
1,8,2015,Dec,53,29,2,0,BRA,0,D               ,Transient,142.67,10,City,CTransient2015December29-10,12/29/2015
1,140,2015,Dec,53,29,2,0,PRT,0,A               ,Transient,70,35,City,CTransient2015December29-35,12/29/2015
1,140,2015,Dec,53,29,2,0,PRT,0,A               ,Transient,70,37,City,CTransient2015December29-37,12/29/2015
0,160,2015,Dec,53,30,2,0,ITA,0,A               ,Transient-Party,70.67,5,City,CTransient-Party2015December30-5,12/30/2015
1,148,2015,Dec,53,30,2,0,PRT,0,A               ,Transient,67,27,City,CTransient2015December30-27,12/30/2015
1,148,2015,Dec,53,31,2,0,PRT,0,A               ,Transient,77.5,21,City,CTransient2015December31-21,12/31/2015
0,22,2016,Jan,1,1,2,0,ESP,0,D               ,Transient,120.5,10,City,CTransient2016January1-10,1/1/2016
1,150,2016,Jan,1,2,2,0,PRT,0,A               ,Transient,101,33,City,CTransient2016January2-33,1/2/2016
0,2,2016,Jan,1,2,1,0,PRT,0,A               ,Transient,88,43,City,CTransient2016January2-43,1/2/2016
0,30,2016,Jan,2,3,0,2,PRT,0,B               ,Transient-Party,15,1,City,CTransient-Party2016January3-1,1/3/2016
1,145,2016,Jan,2,3,2,0,PRT,0,A               ,Transient,65,24,City,CTransient2016January3-24,1/3/2016
0,1,2016,Jan,2,5,2,0,PRT,0,A               ,Transient,70.67,6,City,CTransient2016January5-6,1/5/2016
0,2,2016,Jan,2,8,2,0,CHE,0,A               ,Transient,87.3,4,City,CTransient2016January8-4,1/8/2016
0,4,2016,Jan,2,8,2,0,FRA,0,A               ,Transient,87,15,City,CTransient2016January8-15,1/8/2016
1,18,2016,Jan,3,14,1,0,AGO,0,A               ,Transient,76,21,City,CTransient2016January14-21,1/14/2016
0,18,2016,Jan,3,16,2,0,PRT,0,A               ,Transient,89,6,City,CTransient2016January16-6,1/16/2016
1,9,2016,Jan,4,17,2,0,ESP,0,B               ,Transient,77.25,7,City,CTransient2016January17-7,1/17/2016
0,151,2016,Jan,4,19,1,0,SVN,0,A               ,Transient-Party,71,55,City,CTransient-Party2016January19-55,1/19/2016
0,152,2016,Jan,4,20,1,0,ESP,0,A               ,Transient-Party,71,2,City,CTransient-Party2016January20-2,1/20/2016
1,33,2016,Jan,4,22,2,0,PRT,0,A               ,Transient,51.97,6,City,CTransient2016January22-6,1/22/2016
0,16,2016,Jan,4,22,2,0,ITA,0,A               ,Transient,80.3,9,City,CTransient2016January22-9,1/22/2016
0,45,2016,Jan,4,23,2,0,BEL,0,A               ,Transient-Party,79.8,2,City,CTransient-Party2016January23-2,1/23/2016
1,45,2016,Jan,4,23,1,0,BEL,0,A               ,Transient,72.9,7,City,CTransient2016January23-7,1/23/2016
0,19,2016,Jan,5,26,1,0,GBR,0,D               ,Transient,78.6,2,City,CTransient2016January26-2,1/26/2016
0,0,2016,Feb,6,2,2,0,FRA,0,A               ,Transient,100,3,City,CTransient2016February2-3,2/2/2016
1,76,2016,Feb,6,4,1,0,PRT,0,A               ,Transient,62.1,4,City,CTransient2016February4-4,2/4/2016
0,63,2016,Feb,6,4,2,0,ITA,0,D               ,Transient,62.32,14,City,CTransient2016February4-14,2/4/2016
0,55,2016,Feb,6,5,2,0,FRA,0,A               ,Transient,59.28,17,City,CTransient2016February5-17,2/5/2016
0,35,2016,Feb,6,6,0,2,PRT,0,B               ,Transient-Party,69.5,1,City,CTransient-Party2016February6-1,2/6/2016
1,15,2016,Feb,7,12,2,0,AUS,0,A               ,Transient,79,16,City,CTransient2016February12-16,2/12/2016
0,154,2016,Feb,7,12,2,0,PRT,0,D               ,Transient,62,41,City,CTransient2016February12-41,2/12/2016
1,2,2016,Feb,7,13,2,0,PRT,0,A               ,Transient,79,10,City,CTransient2016February13-10,2/13/2016
1,0,2016,Feb,7,13,2,0,PRT,0,D               ,Transient-Party,106,6,City,CTransient-Party2016February13-6,2/13/2016
1,38,2016,Feb,7,13,2,0,BRA,0,A               ,Transient,67.5,24,City,CTransient2016February13-24,2/13/2016
1,7,2016,Feb,8,15,1,0,PRT,0,A               ,Transient,66.22,9,City,CTransient2016February15-9,2/15/2016
1,44,2016,Feb,8,17,2,0,PRT,0,A               ,Transient,75,15,City,CTransient2016February17-15,2/17/2016
1,44,2016,Feb,8,17,2,0,PRT,0,A               ,Transient,75,29,City,CTransient2016February17-29,2/17/2016
1,44,2016,Feb,8,17,2,0,PRT,0,A               ,Transient,75,35,City,CTransient2016February17-35,2/17/2016
1,44,2016,Feb,8,17,2,0,PRT,0,A               ,Transient,75,39,City,CTransient2016February17-39,2/17/2016
0,47,2016,Feb,8,19,2,0,NLD,0,A               ,Transient,80.3,6,City,CTransient2016February19-6,2/19/2016
0,73,2016,Feb,9,21,2,0,FRA,0,B               ,Transient-Party,71.52,1,City,CTransient-Party2016February21-1,2/21/2016
1,12,2016,Feb,9,23,2,0,HND,0,A               ,Transient,79,1,City,CTransient2016February23-1,2/23/2016
1,53,2016,Feb,9,24,2,0,ESP,0,A               ,Transient,67.5,27,City,CTransient2016February24-27,2/24/2016
1,116,2016,Feb,10,28,1,0,PRT,0,A               ,Transient-Party,61,7,City,CTransient-Party2016February28-7,2/28/2016
1,116,2016,Feb,10,28,2,0,PRT,0,A               ,Transient-Party,70,45,City,CTransient-Party2016February28-45,2/28/2016
1,116,2016,Feb,10,28,1,0,PRT,0,A               ,Transient-Party,61,52,City,CTransient-Party2016February28-52,2/28/2016
1,1,2016,Feb,10,28,1,0,PRT,0,A               ,Transient-Party,60,76,City,CTransient-Party2016February28-76,2/28/2016
1,1,2016,Feb,10,28,1,0,PRT,0,A               ,Transient-Party,60,98,City,CTransient-Party2016February28-98,2/28/2016
1,31,2016,Mar,10,1,2,0,ITA,0,D               ,Transient,106.4,2,City,CTransient2016March1-2,3/1/2016
1,37,2016,Mar,10,1,2,0,DEU,0,D               ,Transient,95.4,12,City,CTransient2016March1-12,3/1/2016
1,29,2016,Mar,10,2,2,0,PRT,0,A               ,Transient,74.23,17,City,CTransient2016March2-17,3/2/2016
0,58,2016,Mar,10,4,2,0,BEL,0,A               ,Transient-Party,80.3,7,City,CTransient-Party2016March4-7,3/4/2016
1,4,2016,Mar,10,5,2,0,PRT,0,D               ,Transient,154,2,City,CTransient2016March5-2,3/5/2016
1,16,2016,Mar,10,5,2,0,ZAF,0,A               ,Transient,84,3,City,CTransient2016March5-3,3/5/2016
1,21,2016,Mar,11,7,2,0,CHN,0,A               ,Transient,91,1,City,CTransient2016March7-1,3/7/2016
1,30,2016,Mar,11,9,2,2,USA,0,B               ,Transient,77.5,5,City,CTransient2016March9-5,3/9/2016
1,30,2016,Mar,11,10,2,1,ESP,0,A               ,Transient,98.1,16,City,CTransient2016March10-16,3/10/2016
1,51,2016,Mar,11,11,2,0,ARG,0,A               ,Transient,76.5,12,City,CTransient2016March11-12,3/11/2016
