ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,cluster
7124,1968,Graduation,Divorced,36997,1,72,5,2,1,4,5,2
9727,1957,Graduation,Married,23539,0,13,1,2,0,4,6,2
5136,1973,Graduation,Single,65333,0,58,7,9,4,8,6,1
9790,1957,Graduation,Single,78499,0,12,1,11,3,4,4,0
1818,1971,PhD,Together,29732,1,23,1,2,0,2,9,2
1100,1960,Master,Together,41275,1,33,4,3,1,3,5,2
7873,1973,PhD,Together,63516,1,30,4,4,1,7,5,1
10609,1962,PhD,Married,42769,0,15,2,1,1,4,4,2
6950,1958,Master,Married,49572,1,25,2,2,0,3,7,2
7233,1972,Graduation,Married,69209,0,4,2,5,3,6,4,0
9481,1976,Graduation,Married,17148,1,80,4,3,1,3,8,2
7699,1969,Graduation,Widow,40590,1,30,5,3,4,3,6,2
2711,1976,Master,Together,30560,1,6,1,1,0,3,7,2
8933,1983,2n Cycle,Married,32146,1,16,2,2,0,4,6,2
8726,1964,2n Cycle,Divorced,41713,1,57,5,3,1,4,6,2
1515,1975,Master,Together,34176,0,9,1,1,0,3,3,2
5186,1955,PhD,Married,58482,0,59,2,7,4,9,6,1
10157,1965,Graduation,Single,59686,0,78,1,4,1,6,4,0
5667,1964,PhD,Married,60896,0,90,3,9,10,4,6,1
902,1980,Graduation,Together,62994,1,74,1,6,2,4,6,1
977,1957,Graduation,Together,47320,0,10,6,5,1,8,6,1
7313,1949,2n Cycle,Widow,74859,0,63,1,6,5,11,3,0
7600,1992,Basic,Single,15253,1,13,2,1,0,3,7,2
9706,1974,PhD,Single,31560,1,98,2,2,1,3,8,2
2429,1954,Graduation,Divorced,72071,0,4,3,5,4,8,2,0
3520,1990,Master,Single,91172,0,94,0,4,3,7,3,0
10394,1984,Graduation,Married,90000,0,91,1,4,8,5,1,0
4548,1981,Graduation,Single,41967,1,66,1,1,0,3,4,2
9362,1965,Graduation,Single,69263,0,14,1,9,1,7,6,1
3968,1970,2n Cycle,Divorced,65706,0,77,1,11,3,12,7,1
4084,1975,Graduation,Together,60934,0,41,2,6,4,11,4,0
6721,1951,Graduation,Married,71965,0,21,3,6,3,5,3,0
2829,1955,Graduation,Married,65210,0,25,2,9,3,8,6,1
1772,1975,PhD,Married,79174,0,2,1,5,6,7,2,0
1544,1967,Master,Divorced,81380,0,51,1,4,2,10,2,0
492,1973,PhD,YOLO,48432,0,3,5,7,1,6,8,1
4377,1971,Graduation,Married,52914,0,32,2,7,3,3,7,1
4541,1955,Graduation,Together,38946,0,84,2,3,1,6,5,2
1321,1974,Graduation,Married,26067,1,49,3,3,0,3,8,2
8858,1972,PhD,Married,44325,0,69,4,8,2,7,8,1
3266,1964,Graduation,Married,42523,0,96,1,1,1,4,2,2
11187,1978,Basic,Single,26487,1,23,3,2,1,3,5,2
8207,1957,2n Cycle,Married,53233,0,18,1,1,0,3,4,2
9723,1960,Graduation,Married,67716,0,8,4,7,4,13,5,1
2666,1972,Master,Married,76234,0,21,1,8,3,11,3,0
5721,1956,PhD,Married,84117,0,60,1,7,10,6,2,0
10652,1957,Master,Together,65487,0,48,3,3,5,6,2,0
1646,1972,Basic,Married,25224,1,36,2,1,1,3,3,2
4418,1983,Master,Single,89616,0,36,1,7,5,12,2,0
2656,1971,Graduation,Divorced,40851,1,63,1,1,1,2,7,2
7990,1947,Graduation,Married,27469,0,2,1,0,0,3,6,2
8722,1957,2n Cycle,Married,82347,0,38,1,7,7,10,3,0
7118,1957,Graduation,Married,73803,0,61,2,9,5,6,6,1
2980,1952,Master,Single,8820,1,52,4,3,0,3,8,2
1839,1974,Graduation,Single,43322,0,25,1,3,0,4,7,2
10722,1973,Graduation,Together,55593,0,63,2,6,6,3,6,1
2632,1954,Graduation,Married,50501,1,10,7,5,4,4,6,1
9014,1975,Graduation,Married,37085,1,65,4,3,0,3,8,2
7620,1990,Basic,Single,16185,1,71,2,2,2,2,8,2
10968,1969,Graduation,Single,57731,0,0,4,8,8,6,6,1
11133,1973,PhD,YOLO,48432,0,3,5,7,1,6,8,1
2736,1978,Graduation,Married,73807,0,88,2,5,5,11,2,0
1876,1990,Graduation,Married,18929,0,15,1,1,0,4,6,2
5959,1968,Graduation,Single,35893,1,80,6,3,1,5,8,1
1092,1980,Graduation,Married,61014,0,17,4,9,3,4,7,1
4333,1954,Graduation,Together,32144,1,76,4,2,1,3,7,2
3850,1963,Basic,Together,14918,0,52,1,1,0,3,6,2
6168,1963,Graduation,Divorced,45146,1,28,2,1,1,2,4,2
607,1955,2n Cycle,Divorced,41769,0,31,6,8,1,7,8,1
10469,1981,Graduation,Together,88325,0,42,1,6,2,9,2,0
6983,1950,Master,Divorced,38054,1,24,2,2,0,3,7,2
3661,1995,2n Cycle,Single,80617,0,42,1,4,6,8,2,0
9303,1976,Graduation,Married,5305,0,12,0,1,0,0,13,2
692,1954,Graduation,Together,36807,1,88,1,1,0,2,6,2
736,1983,Graduation,Together,28427,1,67,2,2,0,3,8,2
9589,1948,PhD,Widow,82032,0,54,0,4,6,7,1,0
4838,1978,Graduation,Together,22775,1,40,1,1,0,2,8,2
9246,1985,Master,Together,40101,1,73,4,6,1,6,7,1
6261,1979,Graduation,Married,58025,0,81,3,3,2,10,4,0
7366,1982,Master,Single,75777,0,12,1,3,6,11,1,0
10659,1979,2n Cycle,Together,7500,1,7,4,3,2,2,7,2
1448,1963,Master,Married,33562,1,33,3,2,0,4,4,2
4286,1970,PhD,Single,57642,0,24,3,7,6,6,4,0
4749,1968,Graduation,Together,58554,1,55,6,8,2,6,7,1
4478,1979,Graduation,Married,63777,1,87,8,11,1,6,8,1
4201,1962,Graduation,Single,57967,0,39,5,4,2,8,5,1
10084,1972,Graduation,Married,24434,2,9,2,2,1,2,7,2
7004,1984,Graduation,Single,11012,1,82,3,3,1,2,9,2
9817,1970,Master,Single,44802,0,71,2,9,4,12,8,1
8080,1986,Graduation,Single,26816,0,50,1,0,0,3,4,2
8372,1974,Graduation,Married,34421,1,81,1,1,0,2,7,2
10870,1967,Graduation,Married,61223,0,46,2,9,3,4,5,1
4001,1946,PhD,Together,64014,2,56,7,8,2,5,7,1
7270,1981,Graduation,Divorced,56981,0,91,1,2,3,13,6,0
8235,1956,Master,Together,69245,0,8,2,6,5,10,3,0
9405,1954,PhD,Married,52869,1,40,3,3,1,4,7,2
