,Transaction_ID,Configuration,Screen_Size,Battery_Life,RAM,Processor_Speeds,Integrated_Wireless,HD_Size,Bundled_Applications,Retail_Price
1850,222299,582,17,5,1,1.5,Yes,120,No,475
1851,273669,88,15,4,2,2.4,Yes,300,No,480
1852,240391,451,17,4,1,2,Yes,80,Yes,510
1853,53844,213,15,5,2,2,Yes,120,Yes,475
1854,137397,525,17,4,2,2.4,No,120,Yes,590
1855,80454,91,15,4,2,2.4,No,80,Yes,480
1856,96369,109,15,4,4,1.5,No,120,Yes,560
1857,220269,65,15,4,2,2,Yes,40,Yes,345
1858,95733,849,17,6,4,2.4,Yes,40,Yes,770
1859,253677,785,17,6,2,2,Yes,40,Yes,
1860,56999,32,15,4,1,2,No,300,No,420
1861,101345,91,15,4,2,2.4,No,80,Yes,480
1862,254041,853,17,6,4,2.4,Yes,120,Yes,581
1863,129852,650,17,5,2,2,No,40,No,475
1864,51833,63,15,4,2,1.5,No,300,Yes,470
1865,253543,133,15,4,4,2.4,Yes,120,Yes,630
1866,142547,790,17,6,2,2,Yes,120,No,625
1867,212195,102,15,4,4,1.5,Yes,120,No,530
1868,3085,301,15,6,1,1.5,No,120,Yes,510
1869,150764,151,15,5,1,1.5,Yes,300,Yes,470
1870,200086,657,17,5,2,2.4,Yes,40,Yes,550
1871,44218,354,15,6,2,2,Yes,40,No,
1872,120318,743,17,6,1,2,Yes,300,Yes,705
1873,4321,363,15,6,2,2,No,80,Yes,565
1874,255777,102,15,4,4,1.5,Yes,120,No,530
1875,73234,572,17,4,4,2.4,No,80,No,640
1876,54339,341,15,6,2,1.5,Yes,120,Yes,530
1877,97689,585,17,5,1,1.5,No,40,Yes,465
1878,256112,86,15,4,2,2.4,Yes,120,No,294
1879,209102,75,15,4,2,2,No,80,Yes,375
1880,109512,861,17,6,4,2.4,No,120,Yes,810
1881,100521,341,15,6,2,1.5,Yes,120,Yes,520
1882,137797,513,17,4,2,2.4,Yes,40,Yes,550
1883,229360,369,15,6,2,2.4,Yes,40,Yes,520
1884,29204,207,15,5,2,1.5,No,300,Yes,510
1885,28642,362,15,6,2,2,No,40,No,445
1886,13497,21,15,4,1,2,Yes,120,Yes,450
1887,266072,577,17,5,1,1.5,Yes,40,Yes,460
1888,197294,746,17,6,1,2,No,40,No,505
1889,93471,372,15,6,2,2.4,Yes,80,No,550
1890,254159,460,17,4,1,2,No,80,No,
1891,134138,452,17,4,1,2,Yes,80,No,475
1892,279249,621,17,5,1,2.4,No,120,Yes,385
1893,119748,439,17,4,1,1.5,Yes,300,Yes,580
1894,150366,326,15,6,1,2.4,Yes,120,No,515
1895,23595,345,15,6,2,1.5,No,40,Yes,470
1896,14934,55,15,4,2,1.5,Yes,300,Yes,530
1897,106496,603,17,5,1,2,No,80,Yes,525
1898,3354,353,15,6,2,2,Yes,40,Yes,545
1899,165985,312,15,6,1,2,Yes,300,No,
1900,254701,392,15,6,4,1.5,Yes,300,No,690
1901,242765,395,15,6,4,1.5,No,80,Yes,640
1902,268016,713,17,5,4,2.4,No,40,Yes,670
1903,204398,640,17,5,2,1.5,No,300,No,550
1904,2103,360,15,6,2,2,Yes,300,No,615
1905,194120,315,15,6,1,2,No,80,Yes,470
1906,199291,388,15,6,4,1.5,Yes,80,No,610
1907,134453,416,15,6,4,2,No,300,No,695
1908,256176,461,17,4,1,2,No,120,Yes,
1909,140295,764,17,6,1,2.4,No,80,No,580
1910,65181,727,17,6,1,1.5,Yes,300,Yes,690
1911,119119,45,15,4,1,2.4,No,120,Yes,450
1912,158726,7,15,4,1,1.5,Yes,300,Yes,450
1913,274097,115,15,4,4,2,Yes,80,Yes,585
1914,38227,13,15,4,1,1.5,No,120,Yes,390
1915,149464,111,15,4,4,1.5,No,300,Yes,434
1916,80759,759,17,6,1,2.4,Yes,300,Yes,735
1917,43977,683,17,5,4,1.5,No,80,Yes,660
1918,10550,26,15,4,1,2,No,40,No,320
1919,15521,159,15,5,1,1.5,No,300,Yes,480
1920,283866,786,17,6,2,2,Yes,40,No,
1921,251025,376,15,6,2,2.4,Yes,300,No,580
1922,165857,601,17,5,1,2,No,40,Yes,480
1923,1473,351,15,6,2,1.5,No,300,Yes,620
1924,262372,707,17,5,4,2.4,Yes,80,Yes,730
1925,256371,315,15,6,1,2,No,80,Yes,460
1926,60015,63,15,4,2,1.5,No,300,Yes,470
1927,50312,336,15,6,1,2.4,No,300,No,570
1928,240809,569,17,4,4,2.4,No,40,Yes,650
1929,126277,368,15,6,2,2,No,300,No,525
1930,135661,247,15,5,4,1.5,Yes,300,Yes,660
1931,139291,31,15,4,1,2,No,300,Yes,460
1932,203835,48,15,4,1,2.4,No,300,No,450
1933,4798,292,15,6,1,1.5,Yes,80,No,460
1934,286101,479,17,4,1,2.4,No,300,Yes,413
1935,178402,157,15,5,1,1.5,No,120,Yes,390
1936,271488,239,15,5,2,2.4,No,300,Yes,530
1937,40113,232,15,5,2,2.4,Yes,300,No,392
1938,287113,376,15,6,2,2.4,Yes,300,No,406
1939,229824,505,17,4,2,2,No,40,Yes,475
1940,71693,291,15,6,1,1.5,Yes,80,Yes,
1941,128033,446,17,4,1,1.5,No,120,No,450
1942,6847,342,15,6,2,1.5,Yes,120,No,530
1943,146073,350,15,6,2,1.5,No,120,No,301
1944,91086,2,15,4,1,1.5,Yes,40,No,290
1945,81441,213,15,5,2,2,Yes,120,Yes,465
1946,260147,86,15,4,2,2.4,Yes,120,No,420
1947,68765,388,15,6,4,1.5,Yes,80,No,610
1948,143075,38,15,4,1,2.4,Yes,120,No,415
1949,164680,360,15,6,2,2,Yes,300,No,
1950,267642,705,17,5,4,2.4,Yes,40,Yes,690
1951,81761,656,17,5,2,2,No,300,No,605
1952,37730,338,15,6,2,1.5,Yes,40,No,430
1953,282,211,15,5,2,2,Yes,80,Yes,505
1954,271220,572,17,4,4,2.4,No,80,No,640
1955,186939,253,15,5,4,1.5,No,120,Yes,580
1956,100179,239,15,5,2,2.4,No,300,Yes,580
1957,114326,862,17,6,4,2.4,No,120,No,760
1958,234134,107,15,4,4,1.5,No,80,Yes,540
1959,212354,441,17,4,1,1.5,No,40,Yes,430
1960,277308,781,17,6,2,1.5,No,120,Yes,600
1961,245544,225,15,5,2,2.4,Yes,40,Yes,440
1962,98793,305,15,6,1,2,Yes,40,Yes,465
1963,49803,43,15,4,1,2.4,No,80,Yes,440
1964,48214,626,17,5,2,1.5,Yes,40,No,490
1965,130997,160,15,5,1,1.5,No,300,No,405
1966,114599,815,17,6,2,2.4,No,300,Yes,750
1967,82134,337,15,6,2,1.5,Yes,40,Yes,460
1968,99330,304,15,6,1,1.5,No,300,No,490
1969,61595,338,15,6,2,1.5,Yes,40,No,294
1970,26157,312,15,6,1,2,Yes,300,No,550
1971,70329,126,15,4,4,2,No,120,No,
1972,157800,160,15,5,1,1.5,No,300,No,400
1973,292808,430,15,6,4,2.4,No,120,No,660
1974,18247,310,15,6,1,2,Yes,120,No,495
1975,46030,336,15,6,1,2.4,No,300,No,399
1976,245196,297,15,6,1,1.5,No,40,Yes,400
1977,40708,320,15,6,1,2,No,300,No,520
1978,119983,579,17,5,1,1.5,Yes,80,Yes,520
1979,74884,320,15,6,1,2,No,300,No,515
1980,73358,207,15,5,2,1.5,No,300,Yes,480
1981,119486,302,15,6,1,1.5,No,120,No,425
1982,96020,532,17,4,4,1.5,Yes,80,No,610
1983,184254,100,15,4,4,1.5,Yes,80,No,510
1984,201230,91,15,4,2,2.4,No,80,Yes,450
1985,281389,638,17,5,2,1.5,No,120,No,470
1986,140769,220,15,5,2,2,No,80,No,365
1987,230008,570,17,4,4,2.4,No,40,No,600
1988,183673,855,17,6,4,2.4,Yes,300,Yes,890
1989,116361,160,15,5,1,1.5,No,300,No,405
1990,259963,282,15,5,4,2.4,No,40,No,520
1991,149744,189,15,5,1,2.4,No,120,Yes,465
1992,20713,68,15,4,2,2,Yes,80,No,
1993,182776,659,17,5,2,2.4,Yes,80,Yes,413
1994,111050,418,15,6,4,2.4,Yes,40,No,620
1995,205043,321,15,6,1,2.4,Yes,40,Yes,500
1996,82642,313,15,6,1,2,No,40,Yes,445
1997,260319,106,15,4,4,1.5,No,40,No,450
1998,172789,840,17,6,4,2,Yes,300,No,
1999,197063,353,15,6,2,2,Yes,40,Yes,455
2000,42550,473,17,4,1,2.4,No,40,Yes,500
2001,47942,109,15,4,4,1.5,No,120,Yes,560
2002,78633,801,17,6,2,2.4,Yes,40,Yes,660
2003,129344,309,15,6,1,2,Yes,120,Yes,520
2004,101722,618,17,5,1,2.4,No,40,No,465
2005,30943,72,15,4,2,2,Yes,300,No,485
2006,57134,106,15,4,4,1.5,No,40,No,450
2007,128592,42,15,4,1,2.4,No,40,No,340
2008,105855,531,17,4,4,1.5,Yes,80,Yes,660
2009,286018,120,15,4,4,2,Yes,300,No,
2010,227333,328,15,6,1,2.4,Yes,300,No,565
2011,199829,95,15,4,2,2.4,No,300,Yes,530
2012,34857,224,15,5,2,2,No,300,No,475
2013,273788,495,17,4,2,1.5,No,300,Yes,392
2014,122606,225,15,5,2,2.4,Yes,40,Yes,470
2015,18088,344,15,6,2,1.5,Yes,300,No,570
2016,95496,465,17,4,1,2.4,Yes,40,Yes,515
2017,84300,641,17,5,2,2,Yes,40,Yes,555
2018,68991,404,15,6,4,2,Yes,80,No,635
2019,68160,347,15,6,2,1.5,No,80,Yes,490
2020,94781,208,15,5,2,1.5,No,300,No,430
2021,49562,330,15,6,1,2.4,No,40,No,450
2022,118279,860,17,6,4,2.4,No,80,No,740
2023,192033,514,17,4,2,2.4,Yes,40,No,480
2024,15459,341,15,6,2,1.5,Yes,120,Yes,570
2025,259320,608,17,5,1,2,No,300,No,535
2026,98753,518,17,4,2,2.4,Yes,120,No,570
2027,293214,91,15,4,2,2.4,No,80,Yes,301
2028,99777,382,15,6,2,2.4,No,120,No,550
2029,33304,26,15,4,1,2,No,40,No,305
2030,43456,428,15,6,4,2.4,No,80,No,448
2031,281717,557,17,4,4,2,No,120,Yes,685
2032,239103,23,15,4,1,2,Yes,300,Yes,465
2033,13527,30,15,4,1,2,No,120,No,380
2034,277756,508,17,4,2,2,No,80,No,455
2035,132874,52,15,4,2,1.5,Yes,80,No,340
2036,71364,304,15,6,1,1.5,No,300,No,495
2037,137148,500,17,4,2,2,Yes,80,No,515
2038,225027,369,15,6,2,2.4,Yes,40,Yes,520
2039,264205,61,15,4,2,1.5,No,120,Yes,350
2040,196497,274,15,5,4,2.4,Yes,40,No,540
2041,150617,244,15,5,4,1.5,Yes,80,No,530
2042,273822,648,17,5,2,2,Yes,300,No,
2043,92544,24,15,4,1,2,Yes,300,No,435
2044,22143,171,15,5,1,2,No,80,Yes,
2045,201505,368,15,6,2,2,No,300,No,505
2046,115915,832,17,6,4,1.5,No,300,No,770
2047,194672,106,15,4,4,1.5,No,40,No,450
2048,177613,208,15,5,2,1.5,No,300,No,287
2049,69555,690,17,5,4,2,Yes,40,No,615
2050,204956,524,17,4,2,2.4,No,80,No,500
2051,249500,335,15,6,1,2.4,No,300,Yes,590
2052,200278,101,15,4,4,1.5,Yes,120,Yes,580
2053,233511,319,15,6,1,2,No,300,Yes,545
2054,155845,211,15,5,2,2,Yes,80,Yes,425
2055,61252,73,15,4,2,2,No,40,Yes,375
2056,99325,628,17,5,2,1.5,Yes,80,No,520
2057,228557,778,17,6,2,1.5,No,40,No,500
2058,91196,151,15,5,1,1.5,Yes,300,Yes,480
2059,255892,587,17,5,1,1.5,No,80,Yes,480
2060,276134,53,15,4,2,1.5,Yes,120,Yes,370
2061,43401,823,17,6,4,1.5,Yes,300,Yes,840
2062,5660,195,15,5,2,1.5,Yes,80,Yes,480
2063,14844,79,15,4,2,2,No,300,Yes,535
2064,4184,214,15,5,2,2,Yes,120,No,475
2065,125747,40,15,4,1,2.4,Yes,300,No,480
2066,30751,148,15,5,1,1.5,Yes,80,No,365
2067,227762,39,15,4,1,2.4,Yes,300,Yes,515
2068,27251,30,15,4,1,2,No,120,No,370
2069,218361,566,17,4,4,2.4,Yes,120,No,680
2070,126772,674,17,5,4,1.5,Yes,40,No,590
2071,30256,317,15,6,1,2,No,120,Yes,520
2072,140075,124,15,4,4,2,No,80,No,515
2073,202577,261,15,5,4,2,Yes,120,Yes,625
2074,36856,79,15,4,2,2,No,300,Yes,505
2075,77651,498,17,4,2,2,Yes,40,No,485
2076,86057,43,15,4,1,2.4,No,80,Yes,435
2077,45573,151,15,5,1,1.5,Yes,300,Yes,485
2078,66184,254,15,5,4,1.5,No,120,No,371
2079,225706,299,15,6,1,1.5,No,80,Yes,440
2080,75329,745,17,6,1,2,No,40,Yes,570
2081,137091,570,17,4,4,2.4,No,40,No,600
2082,191667,657,17,5,2,2.4,Yes,40,Yes,550
2083,166674,482,17,4,2,1.5,Yes,40,No,440
2084,47646,786,17,6,2,2,Yes,40,No,595
2085,153135,534,17,4,4,1.5,Yes,120,No,441
2086,150709,388,15,6,4,1.5,Yes,80,No,610
2087,131965,508,17,4,2,2,No,80,No,495
2088,74152,347,15,6,2,1.5,No,80,Yes,480
2089,225205,557,17,4,4,2,No,120,Yes,685
2090,78512,98,15,4,4,1.5,Yes,40,No,470
2091,8033,357,15,6,2,2,Yes,120,Yes,595
2092,143540,253,15,5,4,1.5,No,120,Yes,580
2093,129400,327,15,6,1,2.4,Yes,300,Yes,630
2094,192985,83,15,4,2,2.4,Yes,80,Yes,470
2095,228094,733,17,6,1,1.5,No,120,Yes,585
2096,10576,203,15,5,2,1.5,No,80,Yes,450
2097,257906,25,15,4,1,2,No,40,Yes,320
2098,214487,466,17,4,1,2.4,Yes,40,No,450
2099,255307,471,17,4,1,2.4,Yes,300,Yes,427
2100,194603,862,17,6,4,2.4,No,120,No,760
2101,191490,49,15,4,2,1.5,Yes,40,Yes,330
2102,191628,795,17,6,2,2,No,80,Yes,625
2103,9922,310,15,6,1,2,Yes,120,No,500
2104,283066,854,17,6,4,2.4,Yes,120,No,780
2105,189485,108,15,4,4,1.5,No,80,No,490
2106,246903,327,15,6,1,2.4,Yes,300,Yes,615
2107,141116,313,15,6,1,2,No,40,Yes,440
2108,226044,233,15,5,2,2.4,No,40,Yes,420
2109,16645,356,15,6,2,2,Yes,80,No,515
2110,13002,356,15,6,2,2,Yes,80,No,525
2111,169676,44,15,4,1,2.4,No,80,No,
2112,86340,480,17,4,1,2.4,No,300,No,565
2113,66041,776,17,6,2,1.5,Yes,300,No,483
2114,109671,347,15,6,2,1.5,No,80,Yes,470
2115,89770,300,15,6,1,1.5,No,80,No,410
2116,181291,22,15,4,1,2,Yes,120,No,365
2117,297423,729,17,6,1,1.5,No,40,Yes,520
2118,295741,268,15,5,4,2,No,80,No,535
2119,87022,433,17,4,1,1.5,Yes,40,Yes,465
2120,228525,393,15,6,4,1.5,No,40,Yes,600
2121,128400,81,15,4,2,2.4,Yes,40,Yes,450
2122,296097,653,17,5,2,2,No,120,Yes,545
2123,38779,347,15,6,2,1.5,No,80,Yes,500
2124,123835,347,15,6,2,1.5,No,80,Yes,470
2125,207848,440,17,4,1,1.5,Yes,300,No,520
2126,284537,274,15,5,4,2.4,Yes,40,No,540
2127,196981,651,17,5,2,2,No,80,Yes,545
2128,4262,222,15,5,2,2,No,120,No,455
2129,203426,410,15,6,4,2,No,40,No,575
2130,35975,148,15,5,1,1.5,Yes,80,No,360
2131,263523,642,17,5,2,2,Yes,40,No,
2132,209779,72,15,4,2,2,Yes,300,No,425
2133,276213,120,15,4,4,2,Yes,300,No,615
2134,130878,63,15,4,2,1.5,No,300,Yes,450
2135,229382,349,15,6,2,1.5,No,120,Yes,460
2136,49572,450,17,4,1,2,Yes,40,No,445
2137,19967,340,15,6,2,1.5,Yes,80,No,490
2138,208066,580,17,5,1,1.5,Yes,80,No,460
2139,26346,296,15,6,1,1.5,Yes,300,No,525
2140,229194,483,17,4,2,1.5,Yes,80,Yes,510
2141,187013,309,15,6,1,2,Yes,120,Yes,510
2142,17423,27,15,4,1,2,No,80,Yes,405
2143,147640,734,17,6,1,1.5,No,120,No,545
2144,9058,314,15,6,1,2,No,40,No,420
2145,219283,134,15,4,4,2.4,Yes,120,No,580
2146,132738,293,15,6,1,1.5,Yes,120,Yes,495
2147,124778,490,17,4,2,1.5,No,40,No,430
2148,266326,360,15,6,2,2,Yes,300,No,505
2149,132059,1,15,4,1,1.5,Yes,40,Yes,335
2150,38557,165,15,5,1,2,Yes,120,Yes,455
2151,215187,239,15,5,2,2.4,No,300,Yes,550
2152,203685,696,17,5,4,2,Yes,300,No,735
2153,141775,518,17,4,2,2.4,Yes,120,No,550
2154,10067,3,15,4,1,1.5,Yes,80,Yes,405
2155,158464,727,17,6,1,1.5,Yes,300,Yes,675
2156,39390,368,15,6,2,2,No,300,No,
2157,33302,20,15,4,1,2,Yes,80,No,365
2158,208873,305,15,6,1,2,Yes,40,Yes,450
2159,248532,156,15,5,1,1.5,No,80,No,310
2160,144069,184,15,5,1,2.4,Yes,300,No,
2161,73954,471,17,4,1,2.4,Yes,300,Yes,635
2162,37550,223,15,5,2,2,No,300,Yes,525
2163,121313,629,17,5,2,1.5,Yes,120,Yes,580
2164,279983,642,17,5,2,2,Yes,40,No,455
2165,223090,244,15,5,4,1.5,Yes,80,No,530
2166,140049,225,15,5,2,2.4,Yes,40,Yes,470
2167,42384,328,15,6,1,2.4,Yes,300,No,590
2168,25281,2,15,4,1,1.5,Yes,40,No,305
2169,289781,594,17,5,1,2,Yes,40,No,
2170,74683,834,17,6,4,2,Yes,40,No,695
2171,240587,194,15,5,2,1.5,Yes,40,No,290
2172,151369,47,15,4,1,2.4,No,300,Yes,
2173,224132,353,15,6,2,2,Yes,40,Yes,445
2174,89523,467,17,4,1,2.4,Yes,80,Yes,555
2175,256251,291,15,6,1,1.5,Yes,80,Yes,
2176,258817,208,15,5,2,1.5,No,300,No,380
2177,194310,107,15,4,4,1.5,No,80,Yes,540
2178,91480,47,15,4,1,2.4,No,300,Yes,515
2179,288478,152,15,5,1,1.5,Yes,300,No,405
2180,155720,18,15,4,1,2,Yes,40,No,305
2181,115754,121,15,4,4,2,No,40,Yes,525
2182,195487,363,15,6,2,2,No,80,Yes,475
2183,84457,453,17,4,1,2,Yes,120,Yes,550
2184,114485,268,15,5,4,2,No,80,No,535
2185,254019,77,15,4,2,2,No,120,Yes,375
2186,293115,418,15,6,4,2.4,Yes,40,No,620
2187,168071,168,15,5,1,2,Yes,300,No,445
2188,135738,674,17,5,4,1.5,Yes,40,No,590
2189,112304,500,17,4,2,2,Yes,80,No,515
2190,175781,621,17,5,1,2.4,No,120,Yes,565
2191,8980,347,15,6,2,1.5,No,80,Yes,530
2192,101973,288,15,5,4,2.4,No,300,No,640
2193,58812,106,15,4,4,1.5,No,40,No,450
2194,212309,194,15,5,2,1.5,Yes,40,No,300
2195,142255,211,15,5,2,2,Yes,80,Yes,435
2196,236577,538,17,4,4,1.5,No,40,No,550
2197,250636,209,15,5,2,2,Yes,40,Yes,
2198,207102,498,17,4,2,2,Yes,40,No,455
2199,275709,55,15,4,2,1.5,Yes,300,Yes,430
2200,105667,178,15,5,1,2.4,Yes,40,No,380
2201,277269,118,15,4,4,2,Yes,120,No,555
2202,155490,459,17,4,1,2,No,80,Yes,500
2203,263237,112,15,4,4,1.5,No,300,No,570
2204,269675,402,15,6,4,2,Yes,40,No,
2205,78598,356,15,6,2,2,Yes,80,No,475
2206,183590,796,17,6,2,2,No,80,No,575
2207,167181,778,17,6,2,1.5,No,40,No,364
2208,132090,324,15,6,1,2.4,Yes,80,No,500
2209,67134,295,15,6,1,1.5,Yes,300,Yes,565
2210,14331,195,15,5,2,1.5,Yes,80,Yes,470
2211,155942,666,17,5,2,2.4,No,40,No,343
2212,141009,387,15,6,4,1.5,Yes,80,Yes,660
2213,121468,491,17,4,2,1.5,No,80,Yes,520
2214,87829,72,15,4,2,2,Yes,300,No,455
2215,73880,306,15,6,1,2,Yes,40,No,415
2216,111993,272,15,5,4,2,No,300,No,615
2217,72504,123,15,4,4,2,No,80,Yes,565
2218,293428,729,17,6,1,1.5,No,40,Yes,520
2219,22090,207,15,5,2,1.5,No,300,Yes,520
2220,292150,438,17,4,1,1.5,Yes,120,No,450
2221,157102,607,17,5,1,2,No,300,Yes,600
2222,17671,292,15,6,1,1.5,Yes,80,No,450
2223,1960,312,15,6,1,2,Yes,300,No,565
2224,147968,619,17,5,1,2.4,No,80,Yes,545
2225,148280,603,17,5,1,2,No,80,Yes,364
2226,217061,225,15,5,2,2.4,Yes,40,Yes,440
2227,153196,282,15,5,4,2.4,No,40,No,520
2228,136187,738,17,6,1,2,Yes,40,No,535
2229,158171,341,15,6,2,1.5,Yes,120,Yes,500
2230,268745,35,15,4,1,2.4,Yes,80,Yes,301
2231,268057,515,17,4,2,2.4,Yes,80,Yes,550
2232,8440,342,15,6,2,1.5,Yes,120,No,520
2233,86947,582,17,5,1,1.5,Yes,120,No,495
2234,38070,150,15,5,1,1.5,Yes,120,No,380
2235,110959,317,15,6,1,2,No,120,Yes,500
2236,223869,412,15,6,4,2,No,80,No,615
2237,16353,147,15,5,1,1.5,Yes,80,Yes,420
2238,90656,731,17,6,1,1.5,No,80,Yes,585
2239,233153,282,15,5,4,2.4,No,40,No,520
2240,262869,266,15,5,4,2,No,40,No,495
2241,186903,123,15,4,4,2,No,80,Yes,565
2242,95262,431,15,6,4,2.4,No,300,Yes,770
2243,178065,22,15,4,1,2,Yes,120,No,
2244,280677,661,17,5,2,2.4,Yes,120,Yes,590
2245,49946,61,15,4,2,1.5,No,120,Yes,410
2246,85336,254,15,5,4,1.5,No,120,No,530
2247,209693,64,15,4,2,1.5,No,300,No,380
2248,50834,718,17,5,4,2.4,No,120,No,476
2249,110643,126,15,4,4,2,No,120,No,535
2250,20099,79,15,4,2,2,No,300,Yes,
2251,285923,442,17,4,1,1.5,No,40,No,370
2252,32013,53,15,4,2,1.5,Yes,120,Yes,440
2253,113184,346,15,6,2,1.5,No,40,No,380
2254,193016,367,15,6,2,2,No,300,Yes,555
2255,29606,65,15,4,2,2,Yes,40,Yes,415
2256,228418,520,17,4,2,2.4,Yes,300,No,590
2257,260602,289,15,6,1,1.5,Yes,40,Yes,415
2258,113165,635,17,5,2,1.5,No,80,Yes,540
2259,116072,446,17,4,1,1.5,No,120,No,450
2260,226932,140,15,4,4,2.4,No,80,No,540
2261,271520,189,15,5,1,2.4,No,120,Yes,450
2262,209640,268,15,5,4,2,No,80,No,535
2263,288544,778,17,6,2,1.5,No,40,No,490
2264,250368,587,17,5,1,1.5,No,80,Yes,480
2265,265196,31,15,4,1,2,No,300,Yes,440
2266,173912,764,17,6,1,2.4,No,80,No,575
2267,879,355,15,6,2,2,Yes,80,Yes,585
2268,145022,498,17,4,2,2,Yes,40,No,465
2269,181199,801,17,6,2,2.4,Yes,40,Yes,448
2270,46924,137,15,4,4,2.4,No,40,Yes,385
2271,202646,712,17,5,4,2.4,Yes,300,No,760
2272,289223,289,15,6,1,1.5,Yes,40,Yes,415
2273,22793,167,15,5,1,2,Yes,300,Yes,525
2274,246647,396,15,6,4,1.5,No,80,No,590
2275,100546,276,15,5,4,2.4,Yes,80,No,580
2276,137613,105,15,4,4,1.5,No,40,Yes,500
2277,289118,850,17,6,4,2.4,Yes,40,No,504
2278,197182,715,17,5,4,2.4,No,80,Yes,710
2279,262576,528,17,4,2,2.4,No,300,No,560
2280,133728,517,17,4,2,2.4,Yes,120,Yes,610
2281,26006,338,15,6,2,1.5,Yes,40,No,440
2282,174250,780,17,6,2,1.5,No,80,No,560
2283,166634,351,15,6,2,1.5,No,300,Yes,378
2284,10703,366,15,6,2,2,No,120,No,525
2285,275052,158,15,5,1,1.5,No,120,No,
2286,167471,527,17,4,2,2.4,No,300,Yes,640
2287,294705,438,17,4,1,1.5,Yes,120,No,315
2288,172950,347,15,6,2,1.5,No,80,Yes,460
2289,214558,52,15,4,2,1.5,Yes,80,No,320
2290,206273,84,15,4,2,2.4,Yes,80,No,420
2291,140674,43,15,4,1,2.4,No,80,Yes,430
2292,35656,342,15,6,2,1.5,Yes,120,No,490
2293,262510,558,17,4,4,2,No,120,No,635
2294,253772,428,15,6,4,2.4,No,80,No,448
2295,272018,414,15,6,4,2,No,120,No,
2296,165282,271,15,5,4,2,No,300,Yes,665
2297,193208,55,15,4,2,1.5,Yes,300,Yes,450
2298,164252,520,17,4,2,2.4,Yes,300,No,610
2299,141517,272,15,5,4,2,No,300,No,615
2300,47382,801,17,6,2,2.4,Yes,40,Yes,670
2301,228949,213,15,5,2,2,Yes,120,Yes,425
2302,139936,240,15,5,2,2.4,No,300,No,520
2303,161573,793,17,6,2,2,No,40,Yes,595
2304,48149,315,15,6,1,2,No,80,Yes,490
2305,203496,305,15,6,1,2,Yes,40,Yes,450
2306,82644,191,15,5,1,2.4,No,300,Yes,535
2307,105298,775,17,6,2,1.5,Yes,300,Yes,720
2308,106724,124,15,4,4,2,No,80,No,515
2309,42731,34,15,4,1,2.4,Yes,40,No,370
2310,206610,316,15,6,1,2,No,80,No,420
2311,266604,592,17,5,1,1.5,No,300,No,510
2312,234794,81,15,4,2,2.4,Yes,40,Yes,420
2313,150130,347,15,6,2,1.5,No,80,Yes,460
2314,85285,68,15,4,2,2,Yes,80,No,375
2315,98013,482,17,4,2,1.5,Yes,40,No,460
2316,104907,528,17,4,2,2.4,No,300,No,600
2317,244331,634,17,5,2,1.5,No,40,No,420
2318,101037,758,17,6,1,2.4,Yes,120,No,625
2319,236336,559,17,4,4,2,No,300,Yes,745
2320,175543,488,17,4,2,1.5,Yes,300,No,392
2321,84446,385,15,6,4,1.5,Yes,40,Yes,620
2322,13258,56,15,4,2,1.5,Yes,300,No,480
2323,154255,584,17,5,1,1.5,Yes,300,No,545
2324,272070,133,15,4,4,2.4,Yes,120,Yes,441
2325,197022,601,17,5,1,2,No,40,Yes,475
2326,219672,40,15,4,1,2.4,Yes,300,No,465
2327,137670,405,15,6,4,2,Yes,120,Yes,705
2328,138887,521,17,4,2,2.4,No,40,Yes,530
2329,88919,89,15,4,2,2.4,No,40,Yes,440
2330,145617,55,15,4,2,1.5,Yes,300,Yes,460
2331,221769,466,17,4,1,2.4,Yes,40,No,445
2332,288039,241,15,5,4,1.5,Yes,40,Yes,540
2333,176801,262,15,5,4,2,Yes,120,No,575
2334,123505,594,17,5,1,2,Yes,40,No,455
2335,144860,317,15,6,1,2,No,120,Yes,
2336,7345,18,15,4,1,2,Yes,40,No,345
2337,171056,352,15,6,2,1.5,No,300,No,343
2338,148347,198,15,5,2,1.5,Yes,120,No,370
2339,8182,307,15,6,1,2,Yes,80,Yes,530
2340,57681,604,17,5,1,2,No,80,No,485
2341,119690,105,15,4,4,1.5,No,40,Yes,500
2342,156168,862,17,6,4,2.4,No,120,No,532
2343,110814,61,15,4,2,1.5,No,120,Yes,390
2344,28429,77,15,4,2,2,No,120,Yes,455
2345,14563,149,15,5,1,1.5,Yes,120,Yes,445
2346,47718,575,17,4,4,2.4,No,300,Yes,539
2347,146519,508,17,4,2,2,No,80,No,485
2348,18226,345,15,6,2,1.5,No,40,Yes,480
2349,225750,795,17,6,2,2,No,80,Yes,615
2350,225515,47,15,4,1,2.4,No,300,Yes,495
2351,143504,77,15,4,2,2,No,120,Yes,415
2352,162035,140,15,4,4,2.4,No,80,No,378
2353,251101,441,17,4,1,1.5,No,40,Yes,420
2354,58490,368,15,6,2,2,No,300,No,
2355,166488,673,17,5,4,1.5,Yes,40,Yes,640
2356,66987,35,15,4,1,2.4,Yes,80,Yes,460
2357,289143,569,17,4,4,2.4,No,40,Yes,455
2358,156787,332,15,6,1,2.4,No,80,No,475
2359,86681,661,17,5,2,2.4,Yes,120,Yes,640
2360,271157,197,15,5,2,1.5,Yes,120,Yes,390
