tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2346,116243,TRUE,Tue Oct 31 14:39:42 +0000 2017,@AirAsiaSupport saya nak tukar flight sbb reschedule. booking #YIU8NM,2345,
2348,116244,TRUE,Wed Nov 01 09:43:07 +0000 2017,@ArgosHelpers I bought it in the Arbroath store last week.,2350,2347
2349,116244,TRUE,Tue Oct 31 20:57:43 +0000 2017,@116245 my £180 Ring doorbell is constantly down. Seems now that every Ring doorbell and camera on earth is down. Refund required.,2347,
2352,116246,TRUE,Tue Oct 31 20:47:43 +0000 2017,@ArgosHelpers @116247 So if I buy the individual characters they won’t fit?,2351,2353
2354,116246,TRUE,Tue Oct 31 15:54:39 +0000 2017,@116247 Hi. Am I able to add different characters to this please? https://t.co/imZepbaepE,2353,
2356,116248,TRUE,Tue Oct 31 22:47:55 +0000 2017,"@ArgosHelpers Fantastic! I don't have a car. Thank you so much, Tom. I hope you have a good shift",2358,2355
2357,116248,TRUE,Tue Oct 31 21:19:17 +0000 2017,"@116245 
https://t.co/WEHOSemxpf

Do you know how heavy this is? Do you need a car or can I carry it home?",2355,
2360,116249,TRUE,Tue Oct 31 23:10:45 +0000 2017,@ArgosHelpers In store. I needed it urgently as I have to produce paperwork for a solicitor on Nov 1st.  So disappointed.,"23,622,363",2359
2361,116249,TRUE,Tue Oct 31 20:53:14 +0000 2017,Bought an #HPENVY4527 printer 2day: @116245. Waste of £££. Instructions/CD Software doesn't work. Drama getting help online. REFUND! https://t.co/tM9coNavye,2359,
2365,116250,TRUE,Tue Oct 31 23:26:47 +0000 2017,@Morrisons Perth.,2367,2364
2366,116250,TRUE,Tue Oct 31 22:20:51 +0000 2017,@Morrisons love the new look cafe in my local store. Delightful veggie cajun burger but no brioche bun! 'Twas only a morning roll! https://t.co/kbZynuJ124,"23,642,368",
2370,116251,TRUE,Tue Oct 31 21:46:15 +0000 2017,@Morrisons 🎃🎃 https://t.co/biINVTmajm,2369,2371
2372,116251,TRUE,Sat Oct 21 14:58:54 +0000 2017,"@Morrisons No problem! It's my favourite time of year, and was awesome to see no pumpkin size/shape went to waste! :)",2371,2373
2374,116251,TRUE,Sat Oct 21 14:29:17 +0000 2017,Another day another Halloween shop.. @Morrisons really stepped up. Love the diverse range of pumpkins! #Halloween #pumpkins #mumlife 🎃💀 https://t.co/FhavEp3NyK,2373,
2376,116252,TRUE,Tue Oct 31 22:44:23 +0000 2017,"@askpanera Yes, after i also found a hair in my soup bowl &amp; the weong dressing on my salad (also playing it off as it they gave me the right one)",,2375
2377,116252,TRUE,Tue Oct 31 22:17:57 +0000 2017,@116253 you guys call this chicken? https://t.co/DzUig4ATjc,2375,
2379,116254,TRUE,Wed Nov 01 00:04:37 +0000 2017,@Walmart Any chance you could help us out with some sort of sponsorship?  We're already spending thousands of dollars with you through @116255?,,2378
2380,116254,TRUE,Tue Oct 31 21:53:32 +0000 2017,Just got recognized at @Walmart as the guy who buys shopping carts full of sports equipment by an employee.  I think I'm here too often!!!,2378,
2382,116256,TRUE,Mon Oct 30 00:57:13 +0000 2017,@Walmart oh my god you da best walmart,2381,2383
2384,116256,TRUE,Sun Oct 29 05:03:21 +0000 2017,we all know walmart is better in terms of a lot of things so I LOVE WALMART https://t.co/tr1DaXl3IU,2383,
2386,116257,TRUE,Wed Nov 01 00:23:31 +0000 2017,"@Walmart No, a fellow associate did it for me.",,2385
2387,116257,TRUE,Tue Oct 31 18:56:30 +0000 2017,"@116258 @176 Better one with the ""love"" symbol. Got to dress up at work. Thank you walmart lol https://t.co/IqQic9uT4g",2385,2388
2388,116257,TRUE,Tue Oct 31 18:49:57 +0000 2017,"@116258 @176 Gaara from anime ""Naruto"" https://t.co/vDtCbxUBEb",2387,2389
2389,116258,TRUE,Tue Oct 31 18:40:59 +0000 2017,Happy Halloween! Share a pic of your decorations or costume! Here's some pics of mine (overkill maybe?) https://t.co/X6hyMbBIo4 @176,2388,
2391,116259,TRUE,Tue Oct 31 19:01:20 +0000 2017,It isn’t every day you get 3 carts full of blankets @Walmart and you become friends with the cashier! #Kindnessmatters #litkids https://t.co/v1TWF5F2Ge,2390,
2393,116260,TRUE,Tue Oct 31 20:34:57 +0000 2017,Used @Walmart #grocerypickup and it's a pretty neat service!,2392,
2395,116261,TRUE,Tue Oct 31 20:45:49 +0000 2017,Everybody I’ve met at Walmart is so friendly! I love it.,2394,
2397,116262,TRUE,Tue Oct 31 20:48:38 +0000 2017,@Walmart The pumpkins will be enjoyed by many families this holiday season who might otherwise not have one. So thank you very much!,2396,2398
2399,116262,TRUE,Tue Oct 31 17:10:30 +0000 2017,Happy Halloween! Look at these pumpkins that were donated to us from the @Walmart Distribution Center! https://t.co/od6OAZocLy,2398,
2401,116263,TRUE,Tue Oct 31 20:49:09 +0000 2017,"Shout to the @Walmart in Thomaston GA, for actually having gospel music on sale. Bravo, and thanks. 💪🏾👍🏾👌🏾",2400,
2403,116264,TRUE,Wed Nov 01 03:28:20 +0000 2017,@Uber_Support Haha nah I’m good it got here eventually lol,,2402
2404,116264,TRUE,Wed Nov 01 02:31:19 +0000 2017,When I open the GPS map on UberEATS and see that my driver has turned down the wrong street: https://t.co/awQwmNwfUV,2402,
2406,116265,TRUE,Sun Nov 26 00:19:46 +0000 2017,"@115877 hey, I was wondering if you could give me a discount on my food I'm broke!",2405,
2408,116266,TRUE,Sun Nov 26 00:24:54 +0000 2017,"@115877 dealing with a driver who is literally incompetent and just swore down the phone, i hope this isn’t what ubereats stands for?",2407,
2410,116267,TRUE,Sun Nov 26 00:24:29 +0000 2017,.@115873 I️t took our driver over 5 minutes to start moving for our ride. We have a flight to catch. If they can’t do the ride then they shouldn’t accept I️t. #CustomerService,2409,
2412,116268,TRUE,Sun Nov 26 00:17:09 +0000 2017,How did I not get a ride out of this surge!? I’m at the Four Seasons resort and there is only one car around me and it’s farther away. Thanks @115873. #scrubered. https://t.co/qdicFjZlXB,2411,
2414,116269,TRUE,Sun Nov 26 00:01:10 +0000 2017,Ugh! @115873 is there a reason you disabled my ability to respond to a complaint you guys asked me to resend information to?,"24,132,415",
2417,116270,TRUE,Sun Nov 26 01:07:05 +0000 2017,@Uber_Support I submitted an online request and expect a cancellation credit to my account as I would of had to pay. Thank you!,2419,2416
2418,116270,TRUE,Sun Nov 26 00:17:39 +0000 2017,Hey @116271 my scheduled ride canceled on me when he was 1 minute away. If I cancel I pay $5. I need a $5 credit.,"24,162,420",
2422,116272,TRUE,Sun Nov 26 00:47:30 +0000 2017,@Uber_Support Thank you for your response. Put in a request and am waiting for reply!,2424,2421
2423,116272,TRUE,Sun Nov 26 00:19:51 +0000 2017,@115877 just made a $35 ubereats order from @116273 and did not receive my burrito. Who should I contact?,2421,
2426,116274,TRUE,Sun Nov 26 00:11:26 +0000 2017,@Uber_Support Or even reply.,2425,2427
2427,116274,TRUE,Sun Nov 26 00:11:14 +0000 2017,@Uber_Support your drivers are now officially worse than the auto walas. And you sit there and refuse to listen.,2426,
2429,116275,TRUE,Sat Nov 25 23:57:36 +0000 2017,@116276 any reason I’m trying to Inform ur support staff that my debit card is being charged fraudulently from another Uber account while I’m at work and no one seems to care?,2428,
2431,116277,TRUE,Sun Nov 26 00:22:01 +0000 2017,"@Uber_Support The thing is, it’s the exact same reliability and speed as @154... so why would I pay $15 more for the same product or wait for later when I can just give them my money? Which is what I did.",,2430
2432,116277,TRUE,Sun Nov 26 00:12:04 +0000 2017,.@115877’s surge pricing is ridiculous. I literally just ordered the exact same food from @425 on @154 for $13 less. 🙄,2430,
2434,116278,TRUE,Sun Nov 26 00:11:26 +0000 2017,"@Uber_Support Is there a way I can address a specific issue? Though i already received compensation for that ride i reported, I'd like to mention it would've been avoided if the route to my location was plotted correctly. The map told him to pass through a route that had a dead end",2433,2435
2436,116278,TRUE,Fri Nov 24 23:12:52 +0000 2017,Hi @Uber_Support I have a problem with a cancellation fee I was charged but the case fits none of the options. How can I report i this?,2435,
2438,116279,TRUE,Sun Nov 26 00:13:30 +0000 2017,"@115873 awful customer service, why bother trying to contact the head office?",2437,
2440,116280,TRUE,Sun Nov 26 00:27:31 +0000 2017,"@Uber_Support i’m already registered as a driver, lower the age requirement or let me bypass the rule please",2442,2439
2443,116280,TRUE,Sun Nov 26 00:44:53 +0000 2017,@Uber_Support i’m 4 months away from being 21 and have driving experience including delivery. i feel i should be able to drive now instead of waiting to be 21,2444,2442
2441,116280,TRUE,Sun Nov 26 00:12:27 +0000 2017,@115873 i’m only a few months away from 21. let me drive anyway,2439,
2446,116281,TRUE,Sun Nov 26 21:36:43 +0000 2017,"@Uber_Support That's a big lie otherwise my account would be up and running, stop lying, I'll make it public all the lies your guys have told me, been told it would only take 48 hours been waiting 5 DAYS",2448,2445
2449,116281,TRUE,Sun Nov 26 21:48:26 +0000 2017,"@Uber_Support Nah, I don't want in-app support you people are lying, get my app up and running NOW, I've been waiting for 5 days, you guys are lying, and closed my app cuz I reported another driver with a gun in his vehicles, I'm not stopping, next is facebook",,2448
2447,116281,TRUE,Sat Nov 25 23:56:44 +0000 2017,"@116276 ANSWER ME, WHY IF I REPORT ANOTHER DRIVER WITH A GUN IN HI VEHICLE MY ACCOUNT GETS PUT ON HOLD????????",2445,
2451,116282,TRUE,Sun Nov 26 01:40:47 +0000 2017,"@Uber_Support I already messaged you her email address. Not sure what you mean with in-app support, but do you realize you guys deactivated her account?",2453,2450
2452,116282,TRUE,Sun Nov 26 00:05:45 +0000 2017,"@115873 @Uber_Support 
My wife account got charged w 2 uber eats orders we never placed.
Called help number,  and after 20 min hold, all we were told had to email uber help
Seriously?",2450,
2455,116283,TRUE,Sun Nov 26 00:05:53 +0000 2017,An uber driver 1)let me drive 2)started petting my hair as I drive 3)hugged me goodbye and 4)proceeded to touch my ass dyring said weird ass hug @115873 get ur shit together,2454,
2457,116284,TRUE,Sun Nov 26 00:08:26 +0000 2017,"@Uber_Support I booked a trip with you tonight, and after I paid for the trip the driver never came and the drive was completed in the app, what can we do to get our money back?",2456,
2459,116285,TRUE,Sun Nov 26 00:13:14 +0000 2017,@Uber_Support I definitely did this to no avail - it kept defaulting to the terminal.,2461,2458
2460,116285,TRUE,Sun Nov 26 00:01:53 +0000 2017,"@Uber_Support; why do you make it impossible to arrange for a pick up at an FBO at an airport? I'm in the US and no matter what I do, the pick up location defaults to the terminal. I'm not at the the terminal. I'm at the FBO. You guys lost 3 rides tonight.",2458,
2463,116286,TRUE,Sun Nov 26 00:01:09 +0000 2017,"For those of you who saw my insta story earlier today, I am safe. I got into a car accident while riding in my @115873 and am currently being checked out in the ER. Moments like this make me realize how quickly things in life can change and how lucky I am to be here. I thank God.",2462,
2465,116287,TRUE,Sun Nov 26 00:02:29 +0000 2017,"@115873 @116288 My friend, Harsh Ranjan left his phone in uber cab while returning home. He tried calling his phone, it rang at the beginning then after few seconds it's coming as switched off. I am sharing the driver details and trip details. Kindly help. https://t.co/m1QNY1rSm2",2464,
2467,116289,TRUE,Sun Nov 26 00:02:26 +0000 2017,@Uber_Support Minimum fare rides lose money. Fix it.,2466,
2469,116290,TRUE,Sun Nov 26 00:00:07 +0000 2017,@Uber_Support Already did weeks ago. Been answered to reboot/reinstall.,2468,2470
2471,116290,TRUE,Sat Nov 25 02:56:26 +0000 2017,@Uber_Support Well paypal payment not working since the start of the week.,2470,2472
2474,116290,TRUE,Sat Nov 25 02:49:59 +0000 2017,@Uber_Support since the ParisGamesWeek your system dosnt work by paypal. F*** it i'm taking taxis.,2472,
2476,116291,TRUE,Sat Nov 25 23:59:37 +0000 2017,@Uber_Support I already tried this. It failed.,2475,2477
2478,116291,TRUE,Sat Nov 25 23:21:05 +0000 2017,When your @115873 driver accuses you of stealing his “hustle” money from his cup holder but then finds it under his seat and was rude and disrespectful &amp; denies you a refund...,2477,
2480,116292,TRUE,Sat Nov 25 23:56:03 +0000 2017,@115877 Tell me why I've called support four times and been on hold for ages every time .. If no one answers what's the point of having a support number,2479,
2482,116293,TRUE,Tue Oct 31 20:36:16 +0000 2017,@USCellularCares my phone warranty had expired one day,2481,
2484,116294,TRUE,Tue Oct 31 22:23:11 +0000 2017,"@115817 has ONE job...so why is my daughter's bday gift lost? Despite bar code, no one knows where it is. GREAT job. @81 ONLY from now on.",2483,
2486,116295,TRUE,Tue Oct 31 22:21:03 +0000 2017,"@AsurionCares just got off the phone w/ a rep, Austin, can I just say that was one of the best customer service experiences I’ve ever had!",2485,
2488,116296,TRUE,Tue Oct 31 21:35:24 +0000 2017,"I bought @172 #LUMIX &amp; sensor crapped w/in 6 months. It's been ""in repair"" 6 wks. At this point, I say go another brand. cc/ @116297",2487,
2490,116298,TRUE,Tue Oct 31 22:05:55 +0000 2017,@GloCare 08070635658,2492,2489
2491,116298,TRUE,Wed Sep 06 10:47:12 +0000 2017,@GloCare  a feast for glo collecting tat funds as if I don't know wat to do wit money please delete all unnecessary things I didnt subscribe,2489,
2494,116299,TRUE,Wed Nov 01 02:40:51 +0000 2017,"@115877 AND NOW, I CAN'T EVEN REORDER BECAUSE THE RESTAURANT IS CLOSED!!!!!!!!!!!!!!!!!!!!!!!!!! UBER EATS UBER SUCKS.",2493,
2496,116300,TRUE,Sat Nov 25 19:38:41 +0000 2017,Um.... @Tesco ... This is not 12 centimetres... https://t.co/yptB7ErYQx,2495,
2498,116301,TRUE,Sat Nov 25 23:48:55 +0000 2017,@Tesco Well I have tried and they clearly said they can't as I opened the box,2497,2499
2500,116301,TRUE,Sat Nov 25 15:55:55 +0000 2017,@Tesco Thanks this was an online order and I don't know why but all yh nappies were like this and I have been using this for over 9 months and never has this issue,2499,2501
2502,116301,TRUE,Thu Nov 23 11:35:06 +0000 2017,@Tesco hello i want to know recently I bough Ann online grocery order what some baby nappies in them as well but the nappies wouldn't even stay on the child for some reason one half box was like that and they were leaking so I called contact centre and they said they can't do nth,"25,012,503",
2505,116304,TRUE,Sun Nov 26 00:22:58 +0000 2017,@Tesco @116302 @116303 They only seem to have released 23rd?! Furious!! 😡,"25,152,516",2504
2515,116303,TRUE,Sun Nov 26 00:27:51 +0000 2017,"@116304 @Tesco @116302 Tesco said to me when i asked, only customers in our Fulfillment Centres can get Christmas Eve slots (London mainly)",,2505
2516,116303,TRUE,Sun Nov 26 00:24:24 +0000 2017,@116304 @Tesco @116302 some areas are not having a 24th delivery apparently,,2505
2506,116302,TRUE,Sun Nov 26 00:19:57 +0000 2017,"@Tesco @116303 I'm in and have booked, cheers.",2517,2504
2517,116303,TRUE,Sun Nov 26 00:23:29 +0000 2017,@116302 @Tesco glad your sorted!,2518,2506
2518,116302,TRUE,Sun Nov 26 00:35:43 +0000 2017,"@116303 @Tesco Cheers, all the best.",,2517
2507,116305,TRUE,Sun Nov 26 00:18:25 +0000 2017,@Tesco @116302 @116303 What’s the problem Tesco’s? Why is website busy !!!!!!,2519,2504
2508,116305,TRUE,Sun Nov 26 00:16:45 +0000 2017,@Tesco @116302 @116303 What a joke. Queuing for Xmas slots!!!,,2504
2509,116306,TRUE,Sun Nov 26 00:14:50 +0000 2017,@Tesco @116302 @116303 😡😡😡😡😡 still waiting and got the bowl of cherries,2520,2504
2521,116306,TRUE,Sun Nov 26 14:33:23 +0000 2017,"@Tesco Thank you, yes. Gave up at midnight. Went to bed, got up at 7, and got a reasonable slot.",2522,2520
2510,116307,TRUE,Sun Nov 26 00:13:21 +0000 2017,@Tesco @116302 @116303 None on there,,2504
2511,116308,TRUE,Sun Nov 26 00:11:10 +0000 2017,@Tesco @116302 @116303 No they’re not 🤔 https://t.co/7HMIQXfyMQ,2523,2504
2523,116303,TRUE,Sun Nov 26 00:15:14 +0000 2017,@116308 @Tesco @116302 I've just booked my slot for 23rd,,2511
2512,116309,TRUE,Sun Nov 26 00:10:01 +0000 2017,@Tesco If you can actually get onto the website to order ......,2524,2504
2524,116310,TRUE,Sun Nov 26 00:11:30 +0000 2017,@116309 @Tesco Not just us then! Queue time!,2525,2512
2525,116309,TRUE,Sun Nov 26 00:18:08 +0000 2017,@116310 @Tesco Stick with it. I’ve just got through after a 20 min wait.,,2524
2513,116311,TRUE,Sun Nov 26 00:11:00 +0000 2017,@Tesco @116302 @116303 Except your website is just saying it's busy so won't load!!!!!!,2526,2504
2527,116311,TRUE,Mon Nov 27 07:26:37 +0000 2017,@Tesco I did thank you,2528,2526
2529,116311,TRUE,Mon Nov 27 22:21:15 +0000 2017,@Tesco I did thanks 😁,,2528
2514,116302,TRUE,Sat Nov 25 23:57:00 +0000 2017,"@116303 @Tesco Really, OK ta.",2504,2530
2530,116303,TRUE,Sat Nov 25 23:34:12 +0000 2017,@116302 @Tesco midnight apparently!,2514,2531
2531,116302,TRUE,Sat Nov 25 20:44:44 +0000 2017,"So @tesco when you say 'early hours' for the delivery saver Christmas slots, just how early please, lunch in the Ashes, or first drinks break? Cheers.",2530,
2533,116312,TRUE,Tue Oct 31 15:52:42 +0000 2017,"@AmazonHelp 先日教えていただいたように、fireTVstickとルーターの両方を再起動してみたら、前回のようには途切れなくなりました！ありがとうございます😊今の所大丈夫ですが、あとは72時間TV当日に接続が切れてしまわないように祈るのみです...。
お礼と報告まで。 https://t.co/hS5VmxuIfX",2532,2534
2535,116312,TRUE,Sun Oct 29 11:43:59 +0000 2017,@AmazonHelp ご丁寧にありがとうございます！トライしてみて改善されなければCSへご連絡します。返信いただけると思っていなかったので本当に嬉しいです！,2534,2536
2537,116312,TRUE,Sun Oct 29 09:14:12 +0000 2017,"@AmazonHelp ありがとうございます！
テレビにstickを接続しているのですが、WiFi接続がすぐに切れてしまい、数分しか見ることができません。",2536,2538
2539,116312,TRUE,Sun Oct 29 08:50:17 +0000 2017,@116313 fire TV stickを購入したのですが一瞬しかうつりません.°(ಗдಗ。)°.どうしたらいいのでしょうか...,2538,2540
2540,116313,TRUE,Fri Oct 27 11:00:00 +0000 2017,「#72時間ホンネテレビ」をFire TV Stickで観よう。11/2 21時からAbemaTVで生放送。Fire TV Stickなら、大画面で楽しめます。Prime Nowにて、500円OFFキャンペーン実施中(エリア限定)。https://t.co/B8u1j1MVBu https://t.co/guqfbltFj1,"25,412,539",
2543,116314,TRUE,Tue Oct 31 23:17:22 +0000 2017,"@AmazonHelp Just now, don't use Amazon much so didn't know the process if you don't receive an item",2545,2542
2544,116314,TRUE,Tue Oct 31 22:50:14 +0000 2017,@AmazonHelp Wasn't tracked as sent via Royal Mail. I've emailed the seller.,2542,2546
2547,116314,TRUE,Tue Oct 31 20:19:21 +0000 2017,@AmazonHelp Yeah I sent you a DM too. Had an email saying when it had been dispatched but nothing since.,2546,2548
2549,116314,TRUE,Tue Oct 31 19:24:59 +0000 2017,"@AmazonHelp Hi, I ordered an item on 18 Oct which said it would be delivered by 20 Oct and I still haven't received it. Can you help? Thanks",2548,
2551,116315,TRUE,Tue Oct 31 22:47:18 +0000 2017,"@AmazonHelp I'm learning German, so I don't really mind between German/English. If I have to choose, I say German.",2550,2552
2553,116315,TRUE,Tue Oct 31 17:07:01 +0000 2017,"@116316 Hi. How can I restrict results to German language books, while searching titles on amazon.de?",2552,
2555,116317,TRUE,Wed Nov 01 01:55:49 +0000 2017,@AmazonHelp I allowed it well past 8 PM. I was never notified about any other delays,2557,2554
2556,116317,TRUE,Tue Oct 31 22:51:14 +0000 2017,"@AmazonHelp I made a same day ship mid Monday and it said it would deliver that day. It didn’t. Today it still says out for delivery, still no show.",2554,2558
2559,116317,TRUE,Tue Oct 31 22:18:10 +0000 2017,"@AmazonHelp hello, I’m having an issue with a same day ship order.  Can you help me?",2558,
2561,116318,TRUE,Tue Oct 31 21:26:14 +0000 2017,Erm @AmazonHelp I bought this item for £5.99... why am I only getting £1.67 back?! https://t.co/lb33bFOcW0,"256,025,622,563",
2565,116319,TRUE,Tue Oct 31 22:36:21 +0000 2017,@AmazonHelp Where is my order? https://t.co/pXnKSCo2ex,2564,
2567,116320,TRUE,Tue Oct 31 22:51:28 +0000 2017,@AmazonHelp Bummer! I was hoping to get it quick. Oh well! Thanks for the response.,,2566
2568,116320,TRUE,Tue Oct 31 22:40:57 +0000 2017,"Hey @115821, why is your Prime 2-day delivery not arriving until Monday? Is there a holiday I don't know about?",2566,
2570,116321,TRUE,Tue Oct 31 22:16:47 +0000 2017,"@AmazonHelp yes i did,but amazonuk is not doing the refund process.if they do it .i will get the money",2569,2571
2572,116321,TRUE,Tue Oct 31 22:00:12 +0000 2017,@AmazonHelp i mailed amazonuk so many time. but i havent got any progress.customer care just saying thats in the billing section.no i havent got refund,2571,2573
2574,116321,TRUE,Tue Oct 31 21:43:12 +0000 2017,@AmazonHelp and redund issued on 13th https://t.co/1uydlorGCp no sing of my money and amazonuk just saying its in the billing department.no signof devlp,2573,2575
2577,116321,TRUE,Tue Oct 31 21:17:08 +0000 2017,@115830 amazonuk took money without any https://t.co/w25zXi7DYp they are not giving it back nor giving clear statement of my refund proces,2575,
2579,116322,TRUE,Tue Oct 31 22:50:15 +0000 2017,"@AmazonHelp legacy ""shared prime benefits"" account trying to join an amazon household of the prim. account holder to share echo and set up voice profile",2581,2578
2581,116322,TRUE,Tue Oct 31 22:50:46 +0000 2017,"@AmazonHelp I've been in the prime queue, kindle queue, the echo queue, and now on hold again.",2582,2579
2580,116322,TRUE,Tue Oct 31 22:46:16 +0000 2017,the @amazonhelp queue is clueless on Amazon Household,2578,
2584,116323,TRUE,Tue Oct 31 22:11:58 +0000 2017,@AmazonHelp Well ok but @116324 said it’s been dlvd so I can’t see how they will bother to deliver it now! I think they have washed their hands of it,2583,2585
2586,116323,TRUE,Tue Oct 31 20:28:23 +0000 2017,@116324 not dlvd after 1 wk. U lied 2 @AmazonHelp saying left in safe place on Fri. Yesterday u said wld be dlvd 24-48hrs. Sort this now!,2585,
2588,116325,TRUE,Wed Nov 01 00:06:03 +0000 2017,@AmazonHelp I have made many calls to Amazon CS. No resolution. Now what? Member since ‘98. Need corporate involved.,,2587
2589,116325,TRUE,Tue Oct 31 22:53:59 +0000 2017,@AmazonHelp I’m not talking to customer service again. THATS part of the problem. I want someone in America @ corporate who can make decisions.,,2587
2590,116325,TRUE,Wed Nov 01 00:03:54 +0000 2017,@AmazonHelp So I see that Amazon Twitter is staffed by the same people as customer service. Each answer here spoken by s different person (or bot),,2587
2591,116325,TRUE,Tue Oct 31 22:24:18 +0000 2017,@AmazonHelp No on the card. It works only half the time. Yes on USPS. They say my delivery person won’t deliver anything over 30 lbs. just sends it back,2587,2592
2594,116325,TRUE,Tue Oct 31 20:18:44 +0000 2017,@AmazonHelp Want to speak to someone at corp to address these issues.,2592,2595
2598,116325,TRUE,Tue Oct 31 19:52:08 +0000 2017,@AmazonHelp Multiple calls to call amazon call center with zero resolution and never a promised call back.,2595,2599
2602,116325,TRUE,Tue Oct 31 19:21:37 +0000 2017,Rapidly losing faith in @115821 and their #esl CS ability to solve problems. No resolutions or follow ups.,2599,
2604,116326,TRUE,Wed Nov 22 09:09:42 +0000 2017,"@116327, @idea_cares @116328 @116329 ,yet in 2017 we are facing very poor network in my village and surrounding locality.",2603,
2606,116330,TRUE,Wed Nov 22 12:52:28 +0000 2017,@idea_cares I already replied via DIRECT MESSAGE,,2605
2607,116330,TRUE,Mon Nov 20 09:13:53 +0000 2017,"@116331 @idea_cares Me &amp; my father have a security issue to report &amp; incompetancy of your Representative from connought place, delhi. That has costed us more than rs.1000. And till date we're suffering from the way idea has handled my dad's case. Need urgent help.","26,052,608",
2610,116332,TRUE,Tue Oct 31 22:50:12 +0000 2017,@AppleSupport $100 billion says that solves my problem? I’m on 11.0.3 currently. Hold please.,2609,2611
2613,116332,TRUE,Tue Oct 31 22:44:41 +0000 2017,"Cupertino, we have a problem. .@115858 .@116333 .@AppleSupport .@190 https://t.co/ImMcJ8QsTM",2611,
2615,116334,TRUE,Tue Oct 31 22:58:31 +0000 2017,"@AppleSupport Yes, after the update. I Phone 7",2617,2614
2616,116334,TRUE,Tue Oct 31 22:48:09 +0000 2017,"@AppleSupport why is my battery life short? I updated to 11.1, my battery is poor. Wife didn’t she likes her battery life",2614,
2619,116335,TRUE,Tue Oct 31 23:08:28 +0000 2017,@AppleSupport But this does not show the music stored on my phone like it did in os3. I do not want to store music on my phone.,2621,2618
2620,116335,TRUE,Tue Oct 31 22:47:13 +0000 2017,@AppleSupport watchOs4 made my watch pointless Browsing music on my phone via the watch was 80% reason for buying it now it’s useless.,2618,
2623,116336,TRUE,Wed Nov 01 00:11:03 +0000 2017,@AppleSupport Hopefully that helps...,,2622
2624,116336,TRUE,Tue Oct 31 22:49:04 +0000 2017,"It’s been a few days since @115858 made me update my phone’s operating system. Now constantly glitching, hmm 🤔 I’m shocked!","26,222,625",
2627,116337,TRUE,Tue Oct 31 23:06:41 +0000 2017,@AppleSupport iOS 11.1 it’s been getting worse for a few months now,2629,2626
2628,116337,TRUE,Tue Oct 31 22:50:00 +0000 2017,Question- @249 @115858 my iPhone6 dies very quick (have to charge it 3 times a day) my iPhone5 battery was faulty. Could this be the same?,2626,
2631,116338,TRUE,Tue Oct 31 23:16:58 +0000 2017,"@AppleSupport iPhone 7+, iOS 11.1",2633,2630
2632,116338,TRUE,Tue Oct 31 22:44:52 +0000 2017,And why is my music NEVER in my control center?! @AppleSupport,2630,
2635,116339,TRUE,Tue Oct 31 22:42:07 +0000 2017,"@115858 Just updated iOS on iPhone7, now iCloud backup greyed out, cannot be turned on, says “Last Backup Never”",2634,
2637,116340,TRUE,Tue Nov 07 15:19:11 +0000 2017,"@AppleSupport Hi, I plugged an adapter straight into the transformer and it still didn't charger. The charger LED does not light up either.",2639,2636
2638,116340,TRUE,Tue Oct 31 22:45:03 +0000 2017,@AppleSupport ...cost for sending in for diagnosing a problem if it's out of warranty?,2636,2640
2640,116340,TRUE,Tue Oct 31 22:44:43 +0000 2017,"@AppleSupport hi, I have a problem with my macbook pro, it won't turn on, I think it might be the charger but not sure. Is there a...",2638,
2642,116341,TRUE,Tue Oct 31 22:44:01 +0000 2017,@AppleSupport still no reliable Bluetooth on my iPhone 8+.,2641,
2644,116342,TRUE,Wed Nov 01 10:00:05 +0000 2017,"@AppleSupport When you roll the month, it does not appear and hangs",2646,2643
2645,116342,TRUE,Tue Oct 31 22:41:02 +0000 2017,@115858 when will the bug in the calendar app be fixed? I upgraded to iOS 11.1 and it still crashes when iOS 11.03,2643,
2648,116343,TRUE,Tue Oct 31 22:37:41 +0000 2017,@AppleSupport do you have any apps for epilepsy so I can detect my seizures thanks in advance,2647,
2650,116344,TRUE,Tue Oct 31 22:43:42 +0000 2017,"@115858 really needs to fix this update. My phone has never been slower, for real.",2649,
2652,116345,TRUE,Tue Oct 31 22:40:23 +0000 2017,@AppleSupport 11.0.3,2651,2653
2654,116345,TRUE,Tue Oct 31 21:13:13 +0000 2017,@AppleSupport newest version of iOS and iPhone 7,2653,2655
2656,116345,TRUE,Tue Oct 31 20:02:52 +0000 2017,My iPhone has erased and re-added emails dating back from 2013 til now twice in the past 24 hours. Wth??? @AppleSupport,"26,572,655",
2612,116332,TRUE,Tue Oct 31 22:53:52 +0000 2017,"@AppleSupport While I️ have u,as imessaging has become so impersonal &amp; frequent, when will you implement italics/bold etc 2 give more context to message?",,2611
2659,116346,TRUE,Tue Oct 31 22:41:06 +0000 2017,Is anyone else having problems with there iPhone 7 saying no service? @115858 @115714,"26,582,660",
2662,116347,TRUE,Tue Oct 31 22:32:52 +0000 2017,So why is this happening I️ I️ I️ @AppleSupport,"26,632,661",
2665,116348,TRUE,Tue Oct 31 23:06:51 +0000 2017,@AppleSupport Yes,2667,2664
2666,116348,TRUE,Tue Oct 31 22:44:20 +0000 2017,I keep getting this error message saying “the item can’t be played” and idk how to fix it... @115948 @AppleSupport,"26,642,668",
